Surface,Court,ranking_diff,AvgW,AvgL,win
Clay,Outdoor,-4,2.33,1.59,0
Clay,Outdoor,-37,1.64,2.21,0
Clay,Outdoor,723,8.05,1.08,0
Clay,Outdoor,-30,1.3,3.41,1
Clay,Outdoor,-70,1.28,3.54,1
Clay,Outdoor,45,2.87,1.41,0
Clay,Outdoor,52,4.86,1.17,1
Clay,Outdoor,96,4.52,1.19,1
Clay,Outdoor,-85,1.86,1.91,1
Clay,Outdoor,16,3.12,1.35,1
Clay,Outdoor,-49,1.65,2.2,0
Clay,Outdoor,92,3.28,1.32,1
Clay,Outdoor,-42,1.47,2.62,1
Clay,Outdoor,37,3.28,1.33,1
Clay,Outdoor,33,2.78,1.42,0
Clay,Outdoor,-85,1.21,4.36,1
Hard,Outdoor,-14,1.72,2.1,1
Hard,Outdoor,-85,1.89,1.89,0
Hard,Outdoor,203,2.5,1.53,0
Hard,Outdoor,-35,1.65,2.22,1
Hard,Outdoor,-8,1.35,3.16,0
Hard,Outdoor,-16,2.01,1.78,0
Hard,Outdoor,-5,2.42,1.55,0
Hard,Outdoor,6,1.75,2.06,1
Hard,Outdoor,101,3.03,1.37,0
Hard,Outdoor,-283,1.59,2.31,0
Hard,Outdoor,99,1.65,2.21,1
Hard,Outdoor,62,3.54,1.28,0
Hard,Outdoor,18,2.16,1.67,1
Hard,Outdoor,212,3.11,1.35,0
Hard,Outdoor,-269,1.31,3.38,1
Hard,Outdoor,92,3.91,1.24,0
Hard,Outdoor,-42,1.28,3.55,0
Hard,Outdoor,-53,1.31,3.41,1
Hard,Outdoor,79,4.01,1.23,0
Hard,Outdoor,129,2.33,1.59,0
Hard,Outdoor,30,2.45,1.53,0
Hard,Outdoor,-57,1.43,2.74,1
Hard,Outdoor,124,2.47,1.53,1
Hard,Outdoor,40,2.58,1.48,0
Hard,Outdoor,30,3.59,1.28,1
Hard,Outdoor,-54,1.46,2.67,1
Hard,Outdoor,-402,1.4,2.85,1
Hard,Outdoor,189,5.84,1.13,0
Hard,Outdoor,-53,1.25,3.84,1
Hard,Outdoor,-76,1.21,4.18,1
Hard,Outdoor,-38,1.55,2.4,1
Hard,Outdoor,-24,1.51,2.52,1
Hard,Outdoor,-133,1.25,3.78,1
Hard,Outdoor,16,2.2,1.65,1
Hard,Outdoor,-56,1.32,3.27,1
Hard,Outdoor,-25,1.3,3.45,1
Hard,Outdoor,36,2.93,1.39,0
Hard,Outdoor,36,4.24,1.21,0
Hard,Outdoor,-8,1.57,2.35,1
Hard,Outdoor,-12,2.61,1.48,1
Hard,Outdoor,-9,1.76,2.05,0
Hard,Outdoor,-9,1.5,2.55,0
Hard,Outdoor,-12,1.48,2.6,1
Hard,Outdoor,3,1.51,2.52,1
Hard,Outdoor,10,2.25,1.63,1
Hard,Outdoor,-10,1.51,2.52,1
Hard,Outdoor,-18,1.47,2.61,1
Hard,Outdoor,1,2.57,1.49,0
Hard,Outdoor,-26,1.3,3.43,1
Hard,Outdoor,-108,1.13,5.58,0
Hard,Outdoor,-396,1.25,3.85,1
Hard,Outdoor,128,1.87,1.89,1
Hard,Outdoor,67,4.33,1.2,0
Hard,Outdoor,-99,1.49,2.56,0
Hard,Outdoor,-3,2.04,1.75,0
Hard,Outdoor,-141,1.09,6.97,1
Hard,Outdoor,-44,1.12,5.98,1
Hard,Outdoor,-76,1.18,4.6,1
Hard,Outdoor,-351,1.04,10.18,0
Hard,Outdoor,-205,1.15,5.19,1
Hard,Outdoor,45,3.58,1.28,1
Hard,Outdoor,80,2.58,1.49,1
Hard,Outdoor,88,2.25,1.61,1
Hard,Outdoor,101,2.01,1.78,1
Hard,Outdoor,295,8.1,1.07,0
Hard,Outdoor,52,2.81,1.42,1
Hard,Outdoor,-22,1.23,4.06,1
Hard,Outdoor,-19,1.53,2.46,0
Hard,Outdoor,-12,1.33,3.22,0
Hard,Outdoor,36,2.44,1.54,0
Hard,Outdoor,-62,1.68,2.15,0
Hard,Outdoor,-45,1.19,4.55,1
Hard,Outdoor,56,5.21,1.15,0
Hard,Outdoor,125,7.8,1.08,0
Hard,Outdoor,-128,1.18,4.68,0
Hard,Outdoor,95,3.2,1.33,1
Hard,Outdoor,118,3.23,1.33,0
Hard,Outdoor,-170,1.11,6.21,1
Hard,Outdoor,-36,1.04,11.14,1
Hard,Outdoor,18,2.65,1.46,0
Hard,Outdoor,-25,1.62,2.25,0
Hard,Outdoor,114,3.25,1.32,1
Hard,Outdoor,15,2.72,1.44,1
Hard,Outdoor,31,3.41,1.3,0
Hard,Outdoor,87,4.18,1.22,0
Hard,Outdoor,63,8.36,1.07,0
Hard,Outdoor,-330,1.28,3.57,1
Hard,Outdoor,-112,1.09,7.25,1
Hard,Outdoor,12,2.13,1.69,1
Hard,Outdoor,-21,1.5,2.55,1
Hard,Outdoor,3,1.78,2,1
Hard,Outdoor,-13,1.59,2.32,0
Hard,Outdoor,140,12.47,1.03,0
Hard,Outdoor,136,5.97,1.12,0
Hard,Outdoor,128,12.03,1.04,0
Hard,Outdoor,29,2.95,1.39,0
Hard,Outdoor,-34,1.34,3.23,1
Hard,Outdoor,-7,1.1,6.64,1
Hard,Outdoor,-7,1.23,4.19,0
Hard,Outdoor,1,2.25,1.62,1
Hard,Outdoor,13,6.46,1.11,0
Hard,Outdoor,-5,1.14,5.77,1
Hard,Outdoor,15,1.42,2.8,1
Hard,Outdoor,-45,1.61,2.27,1
Hard,Outdoor,72,2.7,1.45,0
Hard,Outdoor,78,3.59,1.28,0
Hard,Outdoor,972,2.47,1.52,0
Hard,Outdoor,-15,1.73,2.07,0
Hard,Outdoor,-26,1.52,2.47,0
Hard,Outdoor,-5,2.27,1.61,0
Hard,Outdoor,-187,2.07,1.73,0
Hard,Outdoor,-38,1.5,2.49,0
Hard,Outdoor,22,4.35,1.2,0
Hard,Outdoor,-809,1.12,6.13,0
Hard,Outdoor,-63,1.46,2.65,1
Hard,Outdoor,50,5.39,1.16,0
Hard,Outdoor,59,2.82,1.42,0
Hard,Outdoor,59,3.05,1.36,1
Hard,Outdoor,49,1.94,1.83,0
Hard,Outdoor,-358,1.29,3.57,1
Hard,Outdoor,105,4.59,1.19,0
Hard,Outdoor,19,1.68,2.15,1
Hard,Outdoor,-30,1.34,3.27,1
Hard,Outdoor,-784,1.31,3.37,0
Hard,Outdoor,43,6.51,1.11,0
Hard,Outdoor,79,7.35,1.09,0
Hard,Outdoor,-820,1.09,7.37,1
Hard,Outdoor,-1,1.87,1.92,0
Hard,Outdoor,16,1.96,1.81,1
Hard,Outdoor,239,2.02,1.77,1
Hard,Outdoor,30,1.85,1.91,1
Hard,Outdoor,-1,1.38,2.96,0
Hard,Outdoor,-35,1.54,2.42,0
Hard,Outdoor,-76,1.34,3.2,1
Hard,Outdoor,-437,1.09,7.22,1
Hard,Outdoor,-307,1.54,2.43,0
Hard,Outdoor,-477,1.04,11.08,1
Hard,Outdoor,29,2.48,1.52,0
Hard,Outdoor,-150,1.23,4.06,1
Hard,Outdoor,-69,1.64,2.2,0
Hard,Outdoor,-288,1.7,2.1,0
Hard,Outdoor,-75,1.31,3.34,1
Hard,Outdoor,108,3.28,1.33,1
Hard,Outdoor,97,2.78,1.42,0
Hard,Outdoor,4,1.82,1.95,0
Hard,Outdoor,52,3.13,1.34,1
Hard,Outdoor,-111,1.38,2.97,1
Hard,Outdoor,377,3.51,1.29,0
Hard,Outdoor,82,2.46,1.53,0
Hard,Outdoor,-24,1.54,2.45,0
Hard,Outdoor,23,2.57,1.48,0
Hard,Outdoor,-343,1.37,3.01,1
Hard,Outdoor,-48,1.32,3.34,1
Hard,Outdoor,37,2.49,1.52,0
Hard,Outdoor,-6,2.1,1.71,0
Hard,Outdoor,-17,2.56,1.48,0
Hard,Outdoor,282,3.54,1.27,1
Hard,Outdoor,-75,1.66,2.19,0
Hard,Outdoor,-13,1.55,2.42,1
Hard,Outdoor,10,1.44,2.71,0
Hard,Outdoor,311,2.56,1.49,1
Hard,Outdoor,21,3.48,1.3,0
Hard,Outdoor,3,1.87,1.91,1
Hard,Outdoor,-10,1.23,4.06,1
Hard,Outdoor,14,2.07,1.73,1
Hard,Outdoor,94,6.25,1.12,0
Hard,Outdoor,-43,1.24,3.96,1
Hard,Outdoor,29,1.6,2.3,1
Hard,Outdoor,15,2.9,1.4,0
Hard,Outdoor,-37,1.21,4.28,1
Hard,Outdoor,20,4.32,1.21,0
Hard,Outdoor,-65,1.27,3.69,1
Hard,Outdoor,115,2.79,1.42,0
Hard,Outdoor,16,3.71,1.27,0
Hard,Outdoor,-12,2.39,1.55,0
Hard,Outdoor,25,3.81,1.27,1
Hard,Outdoor,75,4.66,1.19,1
Hard,Outdoor,4,1.79,1.99,0
Hard,Outdoor,84,3.39,1.31,1
Hard,Outdoor,61,4.6,1.19,0
Hard,Outdoor,82,2.61,1.49,0
Hard,Outdoor,-118,1.13,5.58,1
Hard,Outdoor,-354,1.18,4.76,1
Hard,Outdoor,16,2.4,1.55,0
Hard,Outdoor,33,4.08,1.23,0
Hard,Outdoor,-16,2.13,1.7,0
Hard,Outdoor,14,3.2,1.35,0
Hard,Outdoor,-8,1.45,2.7,0
Hard,Outdoor,271,3.1,1.35,0
Hard,Outdoor,33,5.15,1.16,1
Hard,Outdoor,9,2.26,1.62,1
Hard,Outdoor,31,2.98,1.38,0
Hard,Outdoor,-38,1.15,5.37,1
Hard,Outdoor,-102,1.07,8.03,1
Hard,Outdoor,60,2.47,1.53,1
Hard,Outdoor,-2,2.23,1.63,1
Hard,Outdoor,-30,1.63,2.26,0
Hard,Outdoor,13,2.35,1.58,1
Hard,Outdoor,-44,1.19,4.62,0
Hard,Outdoor,14,3.43,1.31,1
Hard,Outdoor,96,10.41,1.05,0
Hard,Outdoor,22,4.79,1.18,0
Hard,Outdoor,-6,1.67,2.17,0
Hard,Outdoor,11,1.79,2,1
Hard,Outdoor,-3,1.34,3.25,1
Hard,Outdoor,35,3.44,1.3,0
Hard,Outdoor,19,5.34,1.15,0
Hard,Outdoor,4,2.84,1.41,0
Hard,Outdoor,-20,1.41,2.85,1
Hard,Outdoor,12,5.25,1.16,1
Hard,Outdoor,37,1.93,1.83,1
Hard,Outdoor,-6,2.66,1.46,0
Hard,Outdoor,10,1.46,2.69,0
Hard,Outdoor,-7,2.61,1.48,0
Hard,Outdoor,17,1.76,2.06,0
Hard,Outdoor,-19,1.75,2.04,1
Hard,Outdoor,195,2.33,1.58,0
Hard,Outdoor,-136,1.42,2.79,1
Hard,Outdoor,20,2.35,1.57,0
Hard,Outdoor,-296,1.1,6.63,1
Hard,Outdoor,-70,1.81,1.97,1
Hard,Outdoor,-2,1.41,2.8,1
Hard,Outdoor,-45,1.64,2.2,1
Hard,Outdoor,-2,1.53,2.46,0
Hard,Outdoor,5,2.1,1.71,0
Hard,Outdoor,21,2.3,1.59,0
Hard,Outdoor,52,4.27,1.21,0
Hard,Outdoor,-9,1.85,1.92,0
Hard,Outdoor,-21,2.04,1.74,1
Hard,Outdoor,60,4.28,1.21,0
Hard,Outdoor,-77,2.38,1.56,0
Hard,Outdoor,-29,1.59,2.32,1
Hard,Outdoor,-36,1.28,3.61,0
Hard,Outdoor,-48,2.17,1.69,0
Hard,Outdoor,-13,1.8,1.98,1
Hard,Outdoor,-33,1.54,2.44,1
Hard,Outdoor,19,3.58,1.29,0
Hard,Outdoor,-36,2.38,1.56,0
Hard,Outdoor,50,1.99,1.78,0
Hard,Outdoor,23,3.24,1.33,1
Hard,Outdoor,-7,1.6,2.28,1
Hard,Outdoor,61,3.15,1.34,0
Hard,Outdoor,37,4.79,1.17,0
Hard,Outdoor,4,1.47,2.65,1
Hard,Outdoor,-35,1.48,2.59,1
Hard,Outdoor,29,2.39,1.57,1
Hard,Outdoor,-6,2,1.79,1
Hard,Outdoor,27,2.57,1.49,0
Hard,Outdoor,-26,1.55,2.42,0
Hard,Outdoor,4,2.59,1.48,1
Hard,Outdoor,66,4.28,1.22,1
Hard,Outdoor,7,1.78,2.01,1
Hard,Outdoor,-55,1.36,3.07,1
Hard,Outdoor,-12,2.04,1.76,1
Hard,Outdoor,18,2.82,1.42,0
Hard,Outdoor,-32,1.93,1.84,1
Hard,Outdoor,32,3.11,1.36,1
Hard,Outdoor,-15,2.47,1.53,0
Hard,Outdoor,-18,1.6,2.31,1
Hard,Outdoor,-418,1.01,18.13,1
Hard,Outdoor,-69,1.21,4.34,0
Hard,Outdoor,-64,2.32,1.6,1
Hard,Outdoor,102,1.72,2.1,1
Hard,Outdoor,32,1.63,2.26,1
Hard,Outdoor,-32,1.83,1.97,0
Hard,Outdoor,215,2.29,1.61,0
Hard,Outdoor,107,2.52,1.52,0
Hard,Outdoor,-35,2.56,1.5,0
Hard,Outdoor,25,4.26,1.22,0
Hard,Outdoor,-104,1.08,8.03,1
Hard,Outdoor,-102,1.06,9.01,1
Hard,Outdoor,269,2.26,1.63,0
Hard,Outdoor,180,2.68,1.47,0
Hard,Outdoor,59,1.89,1.89,0
Hard,Outdoor,-25,1.48,2.62,1
Hard,Outdoor,-46,1.06,8.95,1
Hard,Outdoor,-3,1.59,2.3,1
Hard,Outdoor,-50,1.32,3.34,1
Hard,Outdoor,-60,1.23,4.14,1
Hard,Outdoor,13,1.83,1.95,1
Hard,Outdoor,-42,1.19,4.7,1
Hard,Outdoor,122,11.47,1.04,0
Hard,Outdoor,26,3.47,1.3,0
Hard,Outdoor,66,1.95,1.84,1
Hard,Outdoor,-133,1.94,1.84,0
Hard,Outdoor,-94,1.36,3.12,1
Hard,Outdoor,-33,1.29,3.56,1
Hard,Outdoor,80,12.33,1.03,0
Hard,Outdoor,246,20.3,1.01,0
Hard,Outdoor,51,10.09,1.05,0
Hard,Outdoor,-40,1.52,2.53,1
Hard,Outdoor,-16,1.39,2.96,1
Hard,Outdoor,-89,1.02,16.3,1
Hard,Outdoor,125,5.17,1.16,0
Hard,Outdoor,143,4.67,1.19,0
Hard,Outdoor,-329,1.09,7.5,1
Hard,Outdoor,65,4.25,1.22,0
Hard,Outdoor,-220,1.23,4.16,0
Hard,Outdoor,-16,1.75,2.06,0
Hard,Outdoor,-43,1.3,3.47,1
Hard,Outdoor,-115,1.54,2.48,0
Hard,Outdoor,-44,1.34,3.23,1
Hard,Outdoor,108,5.7,1.14,1
Hard,Outdoor,67,3.31,1.33,0
Hard,Outdoor,624,3.12,1.36,0
Hard,Outdoor,-47,1.36,3.12,1
Hard,Outdoor,-53,1.09,7.35,0
Hard,Outdoor,-23,1.62,2.27,1
Hard,Outdoor,13,3.28,1.33,1
Hard,Outdoor,-50,1.45,2.74,1
Hard,Outdoor,-73,9.26,1.06,0
Hard,Outdoor,-22,1.37,3.04,1
Hard,Outdoor,-57,1.13,5.95,1
Hard,Outdoor,-56,1.2,4.37,1
Hard,Outdoor,-49,1.66,2.2,1
Hard,Outdoor,-82,1.72,2.11,1
Hard,Outdoor,36,2.52,1.52,0
Hard,Outdoor,61,9.17,1.06,0
Hard,Outdoor,-21,1.39,2.93,0
Hard,Outdoor,11,1.92,1.87,0
Hard,Outdoor,-79,1.01,19.22,1
Hard,Outdoor,117,4.03,1.24,0
Hard,Outdoor,-88,1.25,3.95,1
Hard,Outdoor,-85,1.11,6.35,1
Hard,Outdoor,184,9.56,1.06,0
Hard,Outdoor,10,1.58,2.36,1
Hard,Outdoor,114,8.61,1.07,1
Hard,Outdoor,48,9.61,1.05,0
Hard,Outdoor,-10,2.51,1.51,0
Hard,Outdoor,214,16.27,1.02,0
Hard,Outdoor,28,2.25,1.63,1
Hard,Outdoor,-14,2.24,1.64,0
Hard,Outdoor,100,3.74,1.27,0
Hard,Outdoor,83,11.25,1.04,0
Hard,Outdoor,119,4.66,1.19,0
Hard,Outdoor,26,5.57,1.14,0
Hard,Outdoor,-82,1.06,9.41,1
Hard,Outdoor,28,2.49,1.53,0
Hard,Outdoor,88,12.35,1.03,0
Hard,Outdoor,211,2.88,1.41,0
Hard,Outdoor,-43,1.01,18.29,1
Hard,Outdoor,79,7.54,1.09,0
Hard,Outdoor,18,4.95,1.16,1
Hard,Outdoor,-9,1.2,4.5,0
Hard,Outdoor,-90,1.81,1.97,0
Hard,Outdoor,31,3.56,1.28,0
Hard,Outdoor,55,6.79,1.1,0
Hard,Outdoor,240,14.9,1.02,0
Hard,Outdoor,-36,1.33,3.25,0
Hard,Outdoor,-120,3.41,1.31,0
Hard,Outdoor,-9,2.02,1.78,1
Hard,Outdoor,25,2.86,1.41,0
Hard,Outdoor,33,2.59,1.49,0
Hard,Outdoor,-24,1.42,3.82,1
Hard,Outdoor,-76,1.73,2.09,1
Hard,Outdoor,18,3.56,1.3,1
Hard,Outdoor,36,5.97,1.13,0
Hard,Outdoor,-60,1.05,9.72,1
Hard,Outdoor,8,3.91,1.25,1
Hard,Outdoor,-63,1.33,3.31,0
Hard,Outdoor,-42,1.08,8.02,1
Hard,Outdoor,29,3.78,1.27,0
Hard,Outdoor,-12,1.28,3.63,1
Hard,Outdoor,-129,3.99,1.24,0
Hard,Outdoor,38,21.14,1.01,0
Hard,Outdoor,-61,1.11,6.52,1
Hard,Outdoor,-35,1.11,6.65,1
Hard,Outdoor,99,2.51,1.52,0
Hard,Outdoor,-47,1.09,7.35,0
Hard,Outdoor,32,5.32,1.15,0
Hard,Outdoor,16,2.24,1.64,0
Hard,Outdoor,-20,1.07,8.75,0
Hard,Outdoor,83,9.56,1.06,0
Hard,Outdoor,-132,2.98,1.39,0
Hard,Outdoor,60,7.32,1.09,0
Hard,Outdoor,16,3.93,1.25,0
Hard,Outdoor,22,5.8,1.13,0
Hard,Outdoor,-13,1.2,4.54,1
Hard,Outdoor,10,5.76,1.14,0
Hard,Outdoor,5,5.45,1.15,1
Hard,Outdoor,139,1.6,2.34,0
Hard,Outdoor,-11,1.15,5.57,1
Hard,Outdoor,4,1.72,2.12,0
Hard,Outdoor,2,3.28,1.35,1
Hard,Indoor,-207,2.11,1.7,0
Hard,Indoor,29,4.59,1.19,0
Hard,Indoor,161,2.45,1.53,1
Hard,Indoor,96,2.41,1.55,0
Hard,Indoor,-17,1.54,2.41,1
Hard,Indoor,1,1.71,2.1,0
Hard,Indoor,124,2.61,1.47,1
Hard,Indoor,-42,2.13,1.69,1
Hard,Indoor,-164,1.61,2.27,1
Hard,Indoor,31,1.21,4.27,1
Hard,Indoor,-114,1.2,4.37,1
Hard,Indoor,34,1.78,2,0
Hard,Indoor,-170,2.15,1.68,0
Hard,Indoor,199,3.98,1.24,0
Hard,Indoor,69,3.73,1.26,0
Hard,Indoor,-107,1.75,2.04,1
Hard,Indoor,29,2.99,1.37,0
Hard,Indoor,-73,1.2,4.35,1
Hard,Indoor,-90,1.45,2.69,1
Hard,Indoor,10,2.67,1.46,0
Hard,Indoor,-27,1.31,3.38,1
Hard,Indoor,27,2.28,1.61,0
Hard,Indoor,-220,1.55,2.4,1
Hard,Indoor,26,2.67,1.46,0
Hard,Indoor,-18,1.51,2.51,1
Hard,Indoor,4,2.67,1.46,1
Hard,Indoor,-8,1.56,2.39,0
Hard,Indoor,21,2.23,1.63,1
Hard,Indoor,22,1.48,2.59,1
Hard,Indoor,75,2.41,1.55,0
Hard,Indoor,223,3.23,1.33,1
Hard,Indoor,82,1.47,2.62,0
Hard,Indoor,-179,1.2,4.36,1
Hard,Indoor,26,2.88,1.4,1
Hard,Indoor,-122,1.57,2.36,0
Hard,Indoor,67,2.59,1.48,0
Hard,Indoor,-174,1.85,1.92,1
Hard,Indoor,28,3.93,1.24,0
Hard,Indoor,44,2.81,1.41,0
Hard,Indoor,82,3.87,1.25,0
Hard,Indoor,67,4.73,1.18,0
Hard,Indoor,-167,1.47,2.63,1
Hard,Indoor,-220,1.4,2.86,1
Hard,Indoor,40,3.04,1.37,0
Hard,Indoor,37,2.98,1.38,0
Hard,Indoor,-117,1.32,3.32,1
Hard,Indoor,47,5.23,1.15,1
Hard,Indoor,26,5.02,1.16,0
Hard,Indoor,-18,1.36,3.11,1
Hard,Indoor,-26,1.6,2.3,1
Hard,Indoor,-30,1.21,4.34,1
Hard,Indoor,18,2.68,1.46,1
Hard,Indoor,13,3.4,1.31,0
Hard,Indoor,-24,1.31,3.36,0
Hard,Outdoor,-41,1.69,2.13,1
Hard,Outdoor,85,2.97,1.38,0
Hard,Outdoor,-32,1.72,2.09,0
Hard,Outdoor,-42,1.88,1.88,1
Hard,Outdoor,67,2.15,1.68,1
Hard,Outdoor,-69,1.48,2.6,1
Hard,Outdoor,-53,1.26,3.78,1
Hard,Outdoor,-31,2.29,1.6,1
Hard,Outdoor,-119,1.36,3.06,1
Hard,Outdoor,226,4.93,1.16,0
Hard,Outdoor,-97,1.33,3.19,0
Hard,Outdoor,3,1.83,1.94,0
Hard,Outdoor,39,1.77,2.02,1
Hard,Outdoor,-52,1.17,4.81,1
Hard,Outdoor,66,2.32,1.59,0
Hard,Outdoor,35,2.23,1.63,1
Hard,Outdoor,-4,2.16,1.67,1
Hard,Outdoor,30,2.5,1.5,1
Hard,Outdoor,32,1.53,2.46,0
Hard,Outdoor,-183,1.08,7.46,1
Hard,Outdoor,-74,1.54,2.43,0
Hard,Outdoor,13,1.53,2.45,0
Hard,Outdoor,-49,1.21,4.31,1
Hard,Outdoor,-21,1.21,4.31,0
Hard,Outdoor,-69,1.54,2.43,0
Hard,Outdoor,10,3.4,1.31,1
Hard,Outdoor,-70,1.95,1.83,0
Hard,Outdoor,113,5.24,1.15,0
Hard,Outdoor,-26,1.52,2.47,1
Hard,Outdoor,-18,1.55,2.41,0
Hard,Outdoor,384,3.64,1.27,0
Hard,Outdoor,2,1.68,2.14,1
Hard,Outdoor,-58,2.14,1.69,0
Hard,Outdoor,-155,1.77,2.01,1
Hard,Outdoor,5,1.58,2.33,0
Hard,Outdoor,-65,1.61,2.29,1
Hard,Outdoor,-45,3,1.37,0
Hard,Outdoor,20,1.5,2.52,1
Hard,Outdoor,77,2.24,1.63,1
Hard,Outdoor,-41,1.2,4.38,0
Hard,Outdoor,-172,1.07,8.14,1
Hard,Outdoor,186,1.91,1.86,1
Hard,Outdoor,-33,1.38,2.98,1
Hard,Outdoor,93,2.23,1.63,0
Hard,Outdoor,71,5.7,1.13,0
Hard,Outdoor,25,3.49,1.3,0
Hard,Outdoor,-102,1.24,3.94,1
Hard,Outdoor,-169,1.88,1.89,0
Hard,Outdoor,-59,1.34,3.17,0
Hard,Outdoor,43,3.61,1.28,0
Hard,Outdoor,206,3.47,1.3,0
Hard,Outdoor,-72,1.23,4.07,1
Hard,Outdoor,9,2.24,1.63,0
Hard,Outdoor,6,2.76,1.42,0
Hard,Outdoor,-50,1.32,3.26,1
Hard,Outdoor,19,2.3,1.6,0
Hard,Outdoor,47,2.48,1.51,0
Hard,Outdoor,35,8.87,1.06,0
Hard,Outdoor,92,9.25,1.06,0
Hard,Outdoor,-155,1.12,6.19,1
Hard,Outdoor,14,1.99,1.79,1
Hard,Outdoor,-11,1.65,2.24,0
Hard,Outdoor,54,3.51,1.3,0
Hard,Outdoor,54,4.46,1.19,0
Hard,Outdoor,16,1.98,1.79,1
Hard,Outdoor,-12,1.39,2.93,1
Hard,Outdoor,-37,2,1.78,0
Hard,Outdoor,7,2.16,1.66,0
Hard,Outdoor,-3,1.52,2.48,1
Hard,Outdoor,36,2.7,1.45,1
Hard,Outdoor,-30,1.38,2.95,1
Hard,Outdoor,-1,1.65,2.2,1
Hard,Outdoor,-43,1.07,8.24,1
Hard,Outdoor,-4,1.79,2,0
Hard,Outdoor,-60,1.06,8.78,1
Hard,Outdoor,-44,1.12,6.22,1
Hard,Outdoor,21,2.43,1.54,1
Hard,Outdoor,11,1.7,2.12,0
Hard,Outdoor,-52,1.06,9.76,1
Hard,Outdoor,-32,1.23,4.12,1
Hard,Outdoor,16,3.46,1.3,1
Hard,Outdoor,-11,1.11,6.42,1
Hard,Outdoor,14,2.16,1.68,1
Hard,Outdoor,-18,1.2,4.46,1
Hard,Outdoor,-1,2.45,1.53,0
Hard,Outdoor,26,4.38,1.2,0
Hard,Outdoor,-85,1.33,3.22,1
Hard,Outdoor,76,8.74,1.06,0
Hard,Outdoor,82,4.47,1.19,0
Hard,Outdoor,53,1.43,2.76,1
Hard,Outdoor,-11,1.56,2.38,0
Hard,Outdoor,-31,1.8,1.98,0
Hard,Outdoor,92,3.19,1.34,0
Hard,Outdoor,147,2.72,1.43,1
Hard,Outdoor,26,3.37,1.31,0
Hard,Outdoor,-1,1.47,2.63,1
Hard,Outdoor,-9,1.44,2.72,1
Hard,Outdoor,-84,1.09,7.17,1
Hard,Outdoor,82,1.84,1.93,1
Hard,Outdoor,-27,1.34,3.2,0
Hard,Outdoor,-35,1.24,4.04,1
Hard,Outdoor,-29,1.06,8.94,0
Hard,Outdoor,38,2.99,1.38,0
Hard,Outdoor,-86,1.59,2.29,1
Hard,Outdoor,-91,1.2,4.36,1
Hard,Outdoor,1,1.86,1.92,1
Hard,Outdoor,22,3.24,1.33,0
Hard,Outdoor,152,2.29,1.6,0
Hard,Outdoor,20,4.04,1.23,0
Hard,Outdoor,-78,1.19,4.59,1
Hard,Outdoor,-21,1.49,2.56,1
Hard,Outdoor,13,3.31,1.32,0
Hard,Outdoor,-3,1.5,2.54,0
Hard,Outdoor,7,2.23,1.63,1
Hard,Outdoor,-1,2.7,1.45,0
Hard,Outdoor,-211,1.06,8.98,1
Hard,Outdoor,23,1.65,2.19,1
Hard,Outdoor,-128,2.06,1.74,0
Hard,Outdoor,160,5.14,1.16,1
Hard,Outdoor,-9,1.29,3.57,1
Hard,Outdoor,-13,1.76,2.04,0
Hard,Outdoor,18,1.28,3.65,1
Hard,Outdoor,-2,2.92,1.39,0
Hard,Outdoor,5,2.14,1.67,0
Hard,Outdoor,-63,1.43,2.76,1
Hard,Outdoor,87,3.66,1.27,0
Hard,Outdoor,-111,1.39,2.91,0
Hard,Outdoor,-45,1.24,3.97,1
Hard,Outdoor,-6,2.65,1.46,1
Hard,Outdoor,48,2.2,1.65,0
Hard,Outdoor,-28,1.53,2.48,1
Hard,Outdoor,38,1.77,2.02,0
Hard,Outdoor,13,3.03,1.37,1
Hard,Outdoor,-51,3.01,1.37,1
Hard,Outdoor,30,4.1,1.23,0
Hard,Outdoor,-15,1.27,3.68,1
Hard,Outdoor,3,1.83,1.94,0
Hard,Outdoor,-1,1.94,1.83,0
Hard,Outdoor,4,2.42,1.55,0
Hard,Outdoor,-49,1.04,11.18,1
Hard,Outdoor,145,3.36,1.31,0
Hard,Outdoor,32,3.72,1.27,0
Hard,Outdoor,-10,1.66,2.19,0
Hard,Outdoor,-35,1.26,3.78,1
Hard,Outdoor,45,4.29,1.21,0
Hard,Outdoor,34,5.36,1.15,1
Hard,Outdoor,150,6.74,1.1,0
Hard,Outdoor,3,2.07,1.74,0
Hard,Outdoor,-31,1.15,5.31,1
Hard,Outdoor,-113,1.15,5.19,0
Hard,Outdoor,96,5.24,1.15,1
Hard,Outdoor,29,3.92,1.24,0
Hard,Outdoor,26,4.63,1.19,1
Hard,Outdoor,52,3.35,1.31,0
Hard,Outdoor,22,7.45,1.09,0
Hard,Outdoor,-8,1.87,1.9,1
Hard,Outdoor,67,2.14,1.69,1
Hard,Outdoor,-19,1.34,3.2,0
Hard,Outdoor,130,12.86,1.03,0
Hard,Outdoor,12,2.37,1.57,0
Hard,Outdoor,14,6.63,1.11,0
Hard,Outdoor,4,2.43,1.55,1
Hard,Outdoor,29,3.74,1.27,1
Hard,Outdoor,-6,1.65,2.23,0
Hard,Outdoor,-109,1.02,13.82,1
Hard,Outdoor,-10,1.11,6.4,1
Hard,Outdoor,-7,2.01,1.78,0
Hard,Outdoor,-18,1.16,5.2,0
Hard,Outdoor,30,8.89,1.07,0
Hard,Outdoor,-17,1.13,6.23,1
