Surface,Court,ranking_diff,AvgW,AvgL,win
Hard,Outdoor,-26,1.12,6.15,1
Hard,Outdoor,-21,1.54,2.43,1
Hard,Outdoor,-32,1.14,5.55,1
Hard,Outdoor,-2,2.19,1.65,1
Hard,Outdoor,5,3.69,1.27,0
Hard,Outdoor,-4,1.34,3.2,1
Hard,Outdoor,-517,1.02,14.81,1
Hard,Outdoor,7,1.72,2.06,0
Hard,Outdoor,-2,2.69,1.45,0
Hard,Outdoor,8,1.41,2.8,0
Hard,Outdoor,16,2.75,1.43,0
Hard,Outdoor,29,1.76,2,1
Hard,Outdoor,74,10.39,1.04,0
Hard,Outdoor,41,2.63,1.46,0
Hard,Outdoor,17,4.57,1.18,0
Hard,Outdoor,-38,2.25,1.61,0
Hard,Outdoor,6,1.4,2.87,1
Hard,Outdoor,10,3.31,1.31,1
Hard,Outdoor,-14,1.68,2.12,1
Hard,Outdoor,-34,1.19,4.52,1
Hard,Outdoor,-20,1.51,2.51,1
Hard,Outdoor,32,2.11,1.69,0
Hard,Outdoor,-4,1.44,2.7,1
Hard,Outdoor,83,4.62,1.19,0
Hard,Outdoor,4,1.73,2.06,1
Hard,Outdoor,-49,1.23,4.08,1
Hard,Outdoor,-9,1.68,2.14,0
Hard,Outdoor,7,2.71,1.43,0
Hard,Outdoor,14,2.66,1.45,0
Hard,Outdoor,-2,2.01,1.76,1
Hard,Outdoor,8,2.67,1.46,0
Hard,Outdoor,15,3.17,1.34,1
Hard,Outdoor,-13,1.31,3.38,1
Hard,Outdoor,-37,1.34,3.13,1
Hard,Outdoor,36,3.72,1.26,1
Hard,Outdoor,-133,1.15,5.09,1
Hard,Outdoor,51,4.59,1.18,0
Hard,Outdoor,-28,1.36,3.05,1
Hard,Outdoor,15,2.97,1.37,1
Hard,Outdoor,-278,1.2,4.33,0
Hard,Outdoor,-38,1.5,2.53,0
Hard,Outdoor,-38,2.33,1.57,0
Hard,Outdoor,82,2.64,1.46,0
Hard,Outdoor,-78,1.73,2.03,1
Hard,Outdoor,275,8.7,1.06,0
Hard,Outdoor,-3,1.71,2.06,1
Hard,Outdoor,372,1.97,1.78,0
Hard,Outdoor,-80,1.23,3.96,1
Hard,Outdoor,39,3.44,1.29,1
Hard,Outdoor,39,2.8,1.41,1
Hard,Outdoor,-83,1.32,3.26,0
Hard,Outdoor,81,5.09,1.15,0
Hard,Outdoor,1,1.76,2,1
Hard,Outdoor,293,4.32,1.2,0
Hard,Outdoor,-6,1.76,2,1
Hard,Outdoor,-76,2.85,1.39,1
Hard,Outdoor,59,3.24,1.33,1
Hard,Outdoor,-38,1.98,1.77,1
Hard,Outdoor,2,1.45,2.64,0
Hard,Outdoor,4,1.41,2.83,1
Hard,Outdoor,58,5.53,1.14,0
Hard,Outdoor,71,3.99,1.23,1
Hard,Outdoor,42,2.52,1.5,1
Hard,Outdoor,-3,1.39,2.93,1
Hard,Indoor,51,2.26,1.6,0
Hard,Indoor,90,3.64,1.26,0
Hard,Indoor,36,1.56,2.33,1
Hard,Indoor,139,1.99,1.78,0
Hard,Indoor,-13,1.54,2.44,0
Hard,Indoor,131,3.83,1.24,0
Hard,Indoor,-22,1.49,2.56,0
Hard,Indoor,-51,1.84,1.9,1
Hard,Indoor,-167,1.27,3.63,1
Hard,Indoor,17,2.98,1.37,0
Hard,Indoor,32,2.14,1.67,0
Hard,Indoor,-61,1.62,2.23,1
Hard,Indoor,-135,1.24,3.89,0
Hard,Indoor,-74,1.42,2.75,1
Hard,Indoor,-116,1.42,2.77,1
Hard,Indoor,-70,1.84,1.9,1
Hard,Indoor,29,1.41,2.79,1
Hard,Indoor,-15,1.77,1.99,1
Hard,Indoor,-83,1.5,2.53,1
Hard,Indoor,-4,1.71,2.1,0
Hard,Indoor,13,1.49,2.55,1
Hard,Indoor,-67,1.5,2.53,0
Hard,Indoor,75,1.69,2.1,0
Hard,Indoor,26,3.63,1.27,1
Hard,Indoor,-3,1.36,3.04,1
Hard,Indoor,28,1.98,1.78,0
Hard,Indoor,-23,2.64,1.46,1
Hard,Indoor,53,2.19,1.65,0
Hard,Indoor,-5,2.18,1.65,0
Hard,Indoor,35,2,1.77,0
Hard,Indoor,18,2.14,1.67,1
Clay,Outdoor,-42,2.63,1.46,0
Clay,Outdoor,-15,2.06,1.72,1
Clay,Outdoor,50,2.28,1.6,0
Clay,Outdoor,-288,1.11,6.3,0
Clay,Outdoor,280,2.54,1.5,0
Clay,Outdoor,-35,1.53,2.43,1
Clay,Outdoor,38,3.06,1.36,1
Clay,Outdoor,-52,1.38,2.94,1
Clay,Outdoor,-63,1.77,1.99,1
Clay,Outdoor,-52,2.09,1.38,0
Clay,Outdoor,64,8.86,1.06,0
Clay,Outdoor,38,2.16,1.67,1
Clay,Outdoor,-140,1.14,5.37,1
Clay,Outdoor,107,2.17,1.67,0
Clay,Outdoor,374,11.31,1.03,0
Clay,Outdoor,-10,2.08,1.71,1
Clay,Outdoor,33,2.17,1.66,1
Clay,Outdoor,-21,1.34,3.18,1
Clay,Outdoor,68,4.48,1.19,0
Clay,Outdoor,101,1.7,2.09,1
Clay,Outdoor,-287,1.15,5.05,1
Clay,Outdoor,67,4.26,1.21,0
Clay,Outdoor,10,1.97,1.8,1
Clay,Outdoor,26,3.94,1.24,0
Clay,Outdoor,129,6.6,1.1,0
Clay,Outdoor,-49,1.29,3.49,1
Clay,Outdoor,-139,1.25,3.82,1
Clay,Outdoor,-42,1.31,3.35,1
Clay,Outdoor,13,1.53,2.45,1
Clay,Outdoor,-24,1.6,2.28,1
Clay,Outdoor,7,2.3,1.59,1
Hard,Outdoor,-72,1.08,7.38,1
Hard,Outdoor,-22,1.37,2.97,1
Hard,Outdoor,63,2.63,1.46,0
Hard,Outdoor,83,2.68,1.45,0
Hard,Outdoor,35,1.85,1.9,0
Hard,Outdoor,4,1.68,2.12,0
Hard,Outdoor,-139,1.18,4.71,1
Hard,Outdoor,-20,1.64,2.2,1
Hard,Outdoor,44,1.78,1.97,1
Hard,Outdoor,59,1.35,3.12,1
Hard,Outdoor,48,1.55,2.39,0
Hard,Outdoor,237,4.96,1.16,0
Hard,Outdoor,35,1.83,1.91,1
Hard,Outdoor,-114,1.12,5.88,1
Hard,Outdoor,128,8.98,1.06,0
Hard,Outdoor,-113,1.04,10.83,1
Hard,Outdoor,-78,1.33,3.19,1
Hard,Outdoor,-16,2.01,1.75,0
Hard,Outdoor,36,2.16,1.66,1
Hard,Outdoor,-51,1.41,2.8,0
Hard,Outdoor,-145,1.2,4.3,1
Hard,Outdoor,134,8.88,1.06,0
Hard,Outdoor,55,3.5,1.28,0
Hard,Outdoor,-132,1.05,9.14,1
Hard,Outdoor,-47,1.55,2.41,0
Hard,Outdoor,-118,1.07,8.06,0
Hard,Outdoor,-46,1.59,2.3,1
Hard,Outdoor,-56,1.11,6.26,1
Hard,Outdoor,42,1.56,2.35,1
Hard,Outdoor,52,4.2,1.22,1
Hard,Outdoor,57,1.61,2.28,1
Hard,Outdoor,61,1.91,1.84,1
Hard,Outdoor,-14,1.72,2.06,0
Hard,Outdoor,-258,1.95,1.8,0
Hard,Outdoor,-43,1.22,4.09,1
Hard,Outdoor,-8,2.18,1.65,0
Hard,Outdoor,25,2.36,1.56,1
Hard,Outdoor,-107,1.74,2.03,1
Hard,Outdoor,-5,1.69,2.11,0
Hard,Outdoor,-36,1.46,2.64,1
Hard,Outdoor,105,9.75,1.05,0
Hard,Outdoor,27,3.14,1.34,1
Hard,Outdoor,-49,2.5,1.52,1
Hard,Outdoor,-5,1.83,1.93,1
Hard,Outdoor,-12,1.87,1.89,1
Hard,Outdoor,17,2.3,1.6,1
Hard,Outdoor,4,3.26,1.33,1
Hard,Outdoor,3,1.52,2.46,0
Hard,Outdoor,-43,1.32,3.25,0
Hard,Outdoor,-58,1.21,4.28,1
Hard,Outdoor,-110,1.17,4.78,1
Hard,Outdoor,13,2.37,1.56,1
Hard,Outdoor,16,2.98,1.37,0
Hard,Outdoor,-75,1.49,2.56,0
Hard,Outdoor,46,1.84,1.91,0
Hard,Outdoor,-8,1.72,2.07,0
Hard,Outdoor,15,1.81,1.94,0
Hard,Outdoor,-222,1.7,2.12,1
Hard,Outdoor,10,2.28,1.62,0
Hard,Outdoor,71,3.31,1.33,1
Hard,Outdoor,2,2.83,1.42,0
Hard,Outdoor,-33,1.77,1.99,1
Hard,Outdoor,-166,1.2,4.38,0
Hard,Outdoor,47,4.71,1.18,0
Hard,Outdoor,-85,1.22,4.12,0
Hard,Outdoor,19,2.91,1.39,0
Hard,Outdoor,30,2.98,1.37,1
Hard,Outdoor,28,4.64,1.18,1
Hard,Outdoor,46,2.43,1.54,0
Hard,Outdoor,104,2.22,1.63,0
Hard,Outdoor,36,9.11,1.05,0
Hard,Outdoor,44,3.23,1.33,0
Hard,Outdoor,308,4.09,1.22,0
Hard,Outdoor,38,1.66,2.19,1
Hard,Outdoor,71,4.32,1.2,0
Hard,Outdoor,-65,1.24,3.92,1
Hard,Outdoor,43,5.85,1.12,0
Hard,Outdoor,45,3.3,1.32,0
Hard,Outdoor,-56,1.13,5.7,1
Hard,Outdoor,-97,1.14,5.52,0
Hard,Outdoor,-51,1.07,7.88,1
Hard,Outdoor,-27,1.56,2.37,0
Hard,Outdoor,15,2.62,1.47,1
Hard,Outdoor,-20,2.59,1.48,0
Hard,Outdoor,66,3.48,1.29,0
Hard,Outdoor,-54,1.24,3.87,1
Hard,Outdoor,-103,1.58,2.32,1
Hard,Outdoor,-94,1.04,11.1,1
Hard,Outdoor,-21,1.24,4,1
Hard,Outdoor,-23,1.36,3.07,1
Hard,Outdoor,23,2.1,1.7,1
Hard,Outdoor,38,4.11,1.22,0
Hard,Outdoor,-188,1.6,2.29,1
Hard,Outdoor,-124,1.03,11.26,1
Hard,Outdoor,75,3.49,1.29,0
Hard,Outdoor,-39,1.51,2.51,1
Hard,Outdoor,-11,1.25,3.82,1
Hard,Outdoor,26,2.59,1.48,0
Hard,Outdoor,-26,1.16,5.02,1
Hard,Outdoor,-32,1.17,4.76,0
Hard,Outdoor,-42,1.48,2.61,0
Hard,Outdoor,47,1.5,2.52,1
Hard,Outdoor,-20,1.24,3.94,1
Hard,Outdoor,5,1.99,1.78,1
Hard,Outdoor,27,3.86,1.25,1
Hard,Outdoor,16,1.62,2.25,1
Hard,Outdoor,-87,1.23,3.95,1
Hard,Outdoor,-40,1.31,3.35,1
Hard,Outdoor,-48,1.18,4.63,1
Hard,Outdoor,-25,1.25,3.81,1
Hard,Outdoor,-52,1.09,7.02,1
Hard,Outdoor,94,7.24,1.09,0
Hard,Outdoor,14,6.93,1.09,0
Hard,Outdoor,16,1.96,1.8,0
Hard,Outdoor,-20,1.13,5.64,1
Hard,Outdoor,-43,1.32,3.27,1
Hard,Outdoor,10,1.81,1.96,0
Hard,Outdoor,-21,1.4,2.88,1
Hard,Outdoor,12,2.57,1.49,1
Hard,Outdoor,4,4.07,1.23,0
Hard,Outdoor,11,3.08,1.36,1
Hard,Outdoor,9,2.01,1.77,1
Hard,Outdoor,-21,1.2,4.39,1
Hard,Outdoor,-18,1.07,8.21,1
Hard,Outdoor,-14,1.61,2.27,1
Hard,Outdoor,-1,1.27,3.75,1
Hard,Outdoor,-81,1.26,3.7,0
Hard,Outdoor,-11,1.9,1.84,1
Hard,Outdoor,-60,1.19,4.52,1
Hard,Outdoor,-110,1.69,2.12,0
Hard,Outdoor,-78,1.25,3.76,1
Hard,Outdoor,37,2.76,1.42,0
Hard,Outdoor,34,6.4,1.11,0
Hard,Outdoor,-6,1.95,1.81,1
Hard,Outdoor,-184,1.52,2.47,0
Hard,Outdoor,16,2.89,1.39,0
Hard,Outdoor,-25,1.64,2.21,0
Hard,Outdoor,2,2.12,1.7,0
Hard,Outdoor,68,3.53,1.28,0
Hard,Outdoor,-8,1.09,6.95,1
Hard,Outdoor,6,3.22,1.33,0
Hard,Outdoor,-22,1.59,2.3,1
Hard,Outdoor,23,1.52,2.47,0
Hard,Outdoor,-59,1.56,2.35,1
Hard,Outdoor,-60,2.01,1.76,0
Hard,Outdoor,-30,3.16,1.34,0
Hard,Outdoor,71,2.88,1.39,1
Hard,Outdoor,-56,3.66,1.27,0
Hard,Outdoor,2,3.01,1.37,0
Hard,Outdoor,36,3.11,1.35,0
Hard,Outdoor,-56,1.09,6.93,1
Hard,Outdoor,-183,2,1.77,0
Hard,Outdoor,-23,1.5,2.52,1
Hard,Outdoor,135,1.83,1.95,1
Hard,Outdoor,-47,3.67,1.27,1
Hard,Outdoor,-56,2.2,1.65,1
Hard,Outdoor,40,5.77,1.13,0
Hard,Outdoor,-19,1.46,2.66,1
Hard,Outdoor,-43,1.51,2.49,1
Hard,Outdoor,26,2.23,1.62,0
Hard,Outdoor,21,1.67,2.14,1
Hard,Outdoor,20,1.3,3.36,1
Hard,Outdoor,15,1.61,2.25,1
Hard,Outdoor,16,3.41,1.3,0
Hard,Outdoor,23,2.42,1.54,1
Hard,Outdoor,-160,1.03,11.9,1
Hard,Outdoor,-70,1.28,3.57,1
Hard,Outdoor,20,1.71,2.08,1
Hard,Outdoor,53,6.89,1.09,0
Hard,Outdoor,-60,1.29,3.47,0
Hard,Outdoor,106,5.39,1.14,0
Hard,Outdoor,-115,1.09,6.81,1
Hard,Outdoor,-53,1.09,6.89,1
Hard,Outdoor,3,1.35,3.15,0
Hard,Outdoor,-59,1.22,4.08,1
Hard,Outdoor,-199,1.22,4.09,0
Hard,Outdoor,-38,1.5,2.54,0
Hard,Outdoor,-17,1.4,2.84,0
Hard,Outdoor,-37,2.2,1.64,0
Hard,Outdoor,-38,1.35,3.12,1
Hard,Outdoor,-226,1.29,3.47,1
Hard,Outdoor,74,3.89,1.24,0
Hard,Outdoor,-70,1.01,16.27,1
Hard,Outdoor,104,4.12,1.22,1
Hard,Outdoor,-271,1.04,9.88,1
Hard,Outdoor,-15,2.14,1.67,0
Hard,Outdoor,-27,2.26,1.61,0
Hard,Outdoor,56,2.77,1.42,0
Hard,Outdoor,-31,1.15,5.18,1
Hard,Outdoor,-131,1.46,2.62,0
Hard,Outdoor,5,2.93,1.38,1
Hard,Outdoor,10,2.5,1.51,0
Hard,Outdoor,9,6.2,1.11,0
Hard,Outdoor,39,3.61,1.28,0
Hard,Outdoor,-4,4.04,1.23,1
Hard,Outdoor,88,7.34,1.08,0
Hard,Outdoor,23,5.42,1.14,0
Hard,Outdoor,37,3.66,1.27,0
Hard,Outdoor,-43,1.42,2.78,1
Hard,Outdoor,-13,2.18,1.65,1
Hard,Outdoor,182,3.26,1.32,1
Hard,Outdoor,69,1.2,4.33,1
Hard,Outdoor,17,2.39,1.55,0
Hard,Outdoor,3,3.22,1.33,0
Hard,Outdoor,68,11.78,1.03,0
Hard,Outdoor,128,14.96,1.02,0
Hard,Outdoor,-39,1.23,3.96,1
Hard,Outdoor,-15,1.54,2.41,1
Hard,Outdoor,6,1.29,3.53,1
Hard,Outdoor,-204,1.05,9.56,1
Hard,Outdoor,-5,1.47,2.6,1
Hard,Outdoor,-17,1.04,10.28,1
Hard,Outdoor,27,2.94,1.39,0
Hard,Outdoor,118,2.53,1.5,1
Hard,Outdoor,-6,1.65,2.19,1
Hard,Outdoor,-5,3.17,1.34,1
Hard,Outdoor,-130,1.53,2.47,1
Hard,Outdoor,-6,1.18,4.66,0
Hard,Outdoor,4,1.91,1.84,0
Hard,Outdoor,3,2.91,1.4,0
Hard,Outdoor,-2,1.62,2.27,0
Clay,Outdoor,-18,1.57,2.34,1
Clay,Outdoor,-22,1.47,2.61,1
Clay,Outdoor,-76,1.31,3.31,1
Clay,Outdoor,-37,1.29,3.5,1
Clay,Outdoor,80,2.78,1.41,1
Clay,Outdoor,55,2.96,1.37,0
Clay,Outdoor,49,2.75,1.43,0
Clay,Outdoor,47,4.07,1.22,0
Clay,Outdoor,277,4.71,1.17,0
Clay,Outdoor,-28,1.77,1.98,0
Clay,Outdoor,90,2.15,1.67,0
Clay,Outdoor,-27,1.59,2.31,0
Clay,Outdoor,79,1.97,1.78,1
Clay,Outdoor,-11,2.11,1.69,1
Clay,Outdoor,-25,2.63,1.47,0
Clay,Outdoor,17,2.05,1.75,1
Clay,Outdoor,-19,1.96,1.79,0
Clay,Outdoor,68,1.63,2.22,1
Clay,Outdoor,17,1.61,2.25,0
Clay,Outdoor,23,2.98,1.37,0
Clay,Outdoor,-11,1.17,4.75,1
Clay,Outdoor,43,1.27,3.61,1
Clay,Outdoor,80,2.14,1.67,0
Clay,Outdoor,104,3.28,1.32,0
Clay,Outdoor,-57,1.41,2.81,1
Clay,Outdoor,45,2.78,1.42,0
Clay,Outdoor,87,4.8,1.17,0
Clay,Outdoor,-71,1.32,3.26,0
Clay,Outdoor,-46,1.07,7.69,1
Clay,Outdoor,-39,1.6,2.27,1
Clay,Outdoor,-2,2.54,1.49,0
Clay,Outdoor,70,2.42,1.54,0
Clay,Outdoor,-35,1.39,2.87,1
Clay,Outdoor,-71,1.27,3.66,1
Clay,Outdoor,-102,1.1,6.37,1
Clay,Outdoor,120,2.96,1.37,1
Clay,Outdoor,-58,1.62,2.24,0
Clay,Outdoor,111,5.27,1.15,0
Clay,Outdoor,-93,1.29,3.46,1
Clay,Outdoor,70,1.54,2.42,1
Clay,Outdoor,-31,1.51,2.5,0
Clay,Outdoor,-34,1.64,2.19,1
Clay,Outdoor,35,7.39,1.08,0
Clay,Outdoor,13,1.62,2.23,1
Clay,Outdoor,11,7.06,1.09,0
Clay,Outdoor,-122,1.2,4.42,1
Clay,Outdoor,-137,1.56,2.38,1
Clay,Outdoor,-45,1.07,7.88,1
Clay,Outdoor,-3,1.21,4.26,1
Clay,Outdoor,82,1.56,2.43,0
Clay,Outdoor,17,2.21,1.63,1
Clay,Outdoor,3,1.8,1.96,1
Clay,Outdoor,5,1.41,2.85,1
Clay,Outdoor,12,2.07,1.72,0
Clay,Outdoor,-16,1.16,5.15,1
Clay,Outdoor,-22,1.33,3.19,1
Clay,Outdoor,26,1.92,1.83,0
Clay,Outdoor,-31,1.32,3.26,1
Clay,Outdoor,-22,1.37,3.01,1
Clay,Outdoor,-91,1.15,5.08,1
Clay,Outdoor,114,8.46,1.06,0
Clay,Outdoor,123,1.9,1.84,1
Clay,Outdoor,-184,1.23,3.97,1
Clay,Outdoor,-105,1.2,4.4,1
Clay,Outdoor,-175,1.12,5.97,1
Clay,Outdoor,51,1.62,2.24,1
Clay,Outdoor,-55,1.78,1.97,0
Clay,Outdoor,-121,1.16,4.95,1
Clay,Outdoor,-71,1.29,3.48,0
Clay,Outdoor,47,1.66,2.16,1
Clay,Outdoor,11,2.05,1.73,1
Clay,Outdoor,-37,1.96,1.8,0
Clay,Outdoor,-118,1.07,7.99,1
Clay,Outdoor,28,1.93,1.82,1
Clay,Outdoor,-180,1.08,7.61,0
Clay,Outdoor,-31,1.27,3.62,1
Clay,Outdoor,31,1.61,2.25,0
Clay,Outdoor,-128,1.38,2.95,1
Clay,Outdoor,64,1.74,2.04,0
Clay,Outdoor,19,2.36,1.56,1
Clay,Outdoor,-17,1.97,1.79,0
Clay,Outdoor,-36,1.5,2.54,1
Clay,Outdoor,-187,1.17,4.91,1
Clay,Outdoor,32,2.6,1.47,0
Clay,Outdoor,-30,1.42,2.75,1
Clay,Outdoor,16,1.89,1.87,1
Hard,Indoor,-50,2.21,1.63,1
Hard,Indoor,17,2.82,1.41,0
Hard,Indoor,485,8.33,1.06,0
Hard,Indoor,70,2.9,1.39,0
Hard,Indoor,33,7.27,1.08,0
Hard,Indoor,-32,1.74,2.03,1
Hard,Indoor,735,12.83,1.03,0
Hard,Indoor,-60,1.36,3.04,1
Hard,Indoor,50,2.14,1.67,0
Hard,Indoor,87,11.7,1.03,0
Hard,Indoor,-196,1.38,2.92,0
Hard,Indoor,-64,1.13,5.78,1
Hard,Indoor,340,1.29,3.5,0
Hard,Indoor,-50,1.14,5.42,0
Hard,Indoor,15,1.55,2.38,0
Hard,Indoor,103,4.95,1.16,0
Hard,Indoor,-26,1.09,6.79,1
Hard,Indoor,33,3.07,1.35,0
Hard,Indoor,177,2.52,1.5,0
Hard,Indoor,-4,2.92,1.38,0
Hard,Indoor,-77,1.36,3.05,0
Hard,Indoor,58,3.95,1.23,0
Hard,Indoor,52,10.9,1.03,0
Hard,Indoor,-151,1.2,4.42,1
Hard,Indoor,-22,2.41,1.54,1
Hard,Indoor,14,1.72,2.07,0
Hard,Indoor,-101,1.05,9.67,1
Hard,Indoor,-49,1.67,2.16,1
Hard,Indoor,5,1.99,1.78,0
Hard,Indoor,51,8.66,1.06,0
Hard,Indoor,9,2.94,1.39,1
Clay,Outdoor,-12,1.52,2.46,0
Clay,Outdoor,81,5.82,1.12,0
Clay,Outdoor,-50,1.53,2.45,1
Clay,Outdoor,17,1.72,2.05,0
Clay,Outdoor,-8,1.55,2.41,1
Clay,Outdoor,70,4.95,1.17,1
Clay,Outdoor,705,14.67,1.02,0
Clay,Outdoor,57,1.66,2.15,1
Clay,Outdoor,-56,3.42,1.29,0
Clay,Outdoor,38,5.39,1.14,0
Clay,Outdoor,-50,1.41,2.8,0
Clay,Outdoor,89,2.69,1.44,0
Clay,Outdoor,395,6.07,1.12,0
Clay,Outdoor,-38,1.81,1.95,0
Clay,Outdoor,321,1.3,3.36,1
Clay,Outdoor,-36,1.36,3,1
Clay,Outdoor,-106,1.47,2.6,0
Clay,Outdoor,25,4.77,1.17,0
Clay,Outdoor,15,1.6,2.27,1
Clay,Outdoor,-29,1.44,2.7,0
Clay,Outdoor,-537,1.36,3.02,1
Clay,Outdoor,38,1.57,2.34,1
Clay,Outdoor,65,4.32,1.21,0
Clay,Outdoor,-54,1.5,2.52,0
Clay,Outdoor,10,2.52,1.5,1
Clay,Outdoor,-78,1.3,3.41,0
Clay,Outdoor,-54,1.52,2.46,0
Clay,Outdoor,-29,2.03,1.74,0
Clay,Outdoor,2,1.44,2.71,1
Clay,Outdoor,94,4.14,1.22,1
Clay,Outdoor,-39,1.84,1.92,0
Clay,Outdoor,20,4.75,1.17,0
Clay,Outdoor,302,1.61,2.25,0
Clay,Outdoor,37,2.69,1.44,0
Clay,Outdoor,-4,1.46,2.63,1
Clay,Outdoor,13,2.02,1.74,1
Clay,Outdoor,18,2.63,1.46,0
Clay,Outdoor,2,3.82,1.25,0
Clay,Outdoor,-122,1.27,3.6,1
Clay,Outdoor,14,2.41,1.54,0
Clay,Outdoor,20,2.27,1.61,1
Clay,Outdoor,100,4.74,1.15,1
Clay,Outdoor,-11,1.42,2.75,1
Clay,Outdoor,71,9.19,1.05,0
Clay,Outdoor,-98,1.1,6.69,1
Clay,Outdoor,8,3.91,1.24,0
Clay,Outdoor,28,1.98,1.78,1
Clay,Outdoor,108,7.34,1.08,0
Clay,Outdoor,16,2.86,1.4,0
Clay,Outdoor,-11,1.22,4.1,1
Clay,Outdoor,8,2.27,1.6,1
Clay,Outdoor,-4,1.49,2.54,1
Clay,Outdoor,34,3.72,1.26,0
Clay,Outdoor,-3,1.65,2.18,1
Clay,Outdoor,-11,1.69,2.15,1
Clay,Outdoor,-3,1.4,2.88,1
Clay,Outdoor,-1,2.32,1.58,1
Clay,Outdoor,-1,1.35,3.11,0
Clay,Outdoor,-892,1.02,12.63,1
Clay,Outdoor,-5,1.77,1.99,0
Clay,Outdoor,-38,1.69,2.11,0
Clay,Outdoor,29,3.31,1.32,0
Clay,Outdoor,-3,2.45,1.52,0
Clay,Outdoor,-14,1.61,2.24,1
Clay,Outdoor,-41,1.54,2.41,0
Clay,Outdoor,48,3.79,1.25,1
Clay,Outdoor,240,3.6,1.27,0
Clay,Outdoor,-20,1.73,2.04,1
Clay,Outdoor,-40,2.12,1.68,0
Clay,Outdoor,58,11.42,1.03,0
Clay,Outdoor,34,2.35,1.56,0
Clay,Outdoor,-4,1.34,3.12,0
Clay,Outdoor,-254,1.38,2.96,1
Clay,Outdoor,-899,1.04,10.43,1
Clay,Outdoor,-17,1.37,2.99,1
Clay,Outdoor,-6,2.44,1.52,1
Clay,Outdoor,-62,1.49,2.54,1
Clay,Outdoor,91,7.31,1.08,0
Clay,Outdoor,40,2.3,1.58,1
Clay,Outdoor,17,2.24,1.62,0
Clay,Outdoor,14,2.69,1.44,1
Clay,Outdoor,-15,1.63,2.21,1
Clay,Outdoor,-27,1.75,2.01,0
Clay,Outdoor,-77,1.07,7.91,1
Clay,Outdoor,-24,1.31,3.3,0
Clay,Outdoor,54,6.91,1.09,0
Clay,Outdoor,-33,2.45,1.52,0
Clay,Outdoor,51,3.81,1.25,0
Clay,Outdoor,85,5.32,1.14,0
Clay,Outdoor,13,3.06,1.36,0
Clay,Outdoor,-26,1.6,2.29,0
Clay,Outdoor,-28,1.6,2.28,1
Clay,Outdoor,-496,1.02,15.14,1
Clay,Outdoor,150,2.62,1.46,1
Clay,Outdoor,-46,1.18,4.56,1
Clay,Outdoor,-13,1.32,3.26,1
Clay,Outdoor,-48,1.38,2.92,1
Clay,Outdoor,336,2.06,1.71,0
Clay,Outdoor,176,3.06,1.36,0
Clay,Outdoor,-17,1.98,1.77,0
Clay,Outdoor,-44,1.13,5.54,1
Clay,Outdoor,-68,2.8,1.41,0
Clay,Outdoor,-49,1.37,3.01,1
Clay,Outdoor,6,1.44,2.7,0
Clay,Outdoor,204,5.4,1.14,0
Clay,Outdoor,18,3.17,1.34,0
Clay,Outdoor,16,2.13,1.68,1
Clay,Outdoor,-87,1.37,2.98,1
Clay,Outdoor,-20,1.73,2.05,1
Clay,Outdoor,-114,1.3,3.43,0
Clay,Outdoor,-21,1.7,2.08,0
Clay,Outdoor,-34,1.42,2.78,0
Clay,Outdoor,-12,1.79,1.97,1
Clay,Outdoor,6,1.6,2.27,1
Clay,Outdoor,-8,1.42,2.76,1
Clay,Outdoor,84,3,1.37,1
Clay,Outdoor,11,1.61,2.26,1
Clay,Outdoor,75,3.12,1.34,0
Clay,Outdoor,24,2.59,1.48,0
Clay,Outdoor,-39,1.23,3.94,0
Clay,Outdoor,-8,3.48,1.29,0
Clay,Outdoor,-44,1.08,7.75,1
Clay,Outdoor,22,3.08,1.35,0
Clay,Outdoor,-19,1.69,2.11,0
Clay,Outdoor,-25,3,1.37,0
Clay,Outdoor,6,1.62,2.24,0
Clay,Outdoor,-8,2.37,1.55,0
Clay,Outdoor,-110,1.17,4.75,1
Clay,Outdoor,32,5.98,1.12,0
Clay,Outdoor,26,2.25,1.61,0
Clay,Outdoor,27,2.32,1.58,0
Clay,Outdoor,-69,2.17,1.66,0
Clay,Outdoor,-16,1.61,2.25,0
Clay,Outdoor,-128,1.03,11.45,1
Clay,Outdoor,67,5.63,1.13,0
Clay,Outdoor,73,4.61,1.18,0
Clay,Outdoor,111,3.69,1.26,0
Clay,Outdoor,-13,1.32,3.3,1
Clay,Outdoor,66,2.46,1.52,1
Clay,Outdoor,27,6.93,1.09,0
Clay,Outdoor,-4,1.49,2.56,0
Clay,Outdoor,14,2.06,1.72,0
Clay,Outdoor,-53,1.06,8.5,1
Clay,Outdoor,83,2.36,1.56,1
Clay,Outdoor,59,9.21,1.05,0
Clay,Outdoor,25,2.22,1.63,1
Clay,Outdoor,1,1.74,2.03,0
Clay,Outdoor,-35,1.05,9.45,1
Clay,Outdoor,3,2.54,1.49,0
Clay,Outdoor,-27,1.18,4.66,1
Clay,Outdoor,27,2.57,1.48,1
Clay,Outdoor,-74,1.51,2.51,1
Clay,Outdoor,-58,1.74,2.03,1
Clay,Outdoor,-52,1.19,4.57,1
Clay,Outdoor,-31,1.24,3.96,1
Clay,Outdoor,-42,1.03,12.33,1
Clay,Outdoor,-116,1.01,16.46,1
Clay,Outdoor,16,3.09,1.35,0
Clay,Outdoor,-22,1.47,2.65,1
Clay,Outdoor,24,1.7,2.08,1
